Business Date,CCP,Member,Account ID,Account Type,Product Type,Market,Currency,FX Rate,Collateral Type,Collateral Description,Market Value,Excess,Haircut
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 146869102,200.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 149123101,195000.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 166764100,3000.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 191216100,3200.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 20030N101,8200.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 21871N101,10000.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 244199105,1500.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 247361702,9500.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 26210C104,1700.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 277461406,1500.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 28176E108,165400.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 30303M102,3100.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 35671D857,3000.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 37045V100,3500.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 437076102,100.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 438516106,2100.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 45174J509,2500.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 46090E103,1200.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 464287465,4000.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 464287655,1600.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 478160104,7000.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 512807108,900.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 512816109,29200.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 55354G100,100.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 56400P706,3500.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 594918104,8600.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 65339F101,1200.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 654106103,1600.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 67066G104,1000.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 68902V107,4500.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 718172109,3000.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 742718109,21300.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 767754872,1000.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 78462F103,3500.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 78467Y107,1700.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 87918A105,30000.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 89832Q109,6900.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 90333L201,3500.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 911312106,42500.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 92826C839,1700.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Specific Deposit,CUSIP 988498101,2900.00,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Escrow Deposit,INDEX CALL - THE BANK OF NEW YORK MELLON,19443554.71,0.00,0
2020-12-07,OCC,00355,00355 C,Client,ETD,Cleared,USD,1,Escrow Deposit,EQUITY PUT - STATE STREET BANK & TRUST COMPANY,681500.00,0.00,0
2020-12-07,OCC,00355,00355 F,House,ETD,Cleared,USD,1,Security,CUSIP 89677Q107,109214206.03,0.00,0
2020-12-07,OCC,00355,00355 Z,House,ETD,Cleared,USD,1,Cash,,406208572.01,0.00,0
